Location,Z1,Z2,Z3,Z4,Z5,Z6,Z7,Z8,Z9,Z10,Z11,Z12,Z13,Z14,Z15,Z16,Z17,Z18,Z19,Z20,Z21,Z22
7/2/20 3:00,0.779280,0.835380,0.798405,0.887400,0.891480,0.915450,0.811155,0.854250,0.903975,0.959410,0.980320,0.577830,0.429420,0.753440,0.656540,0.904585,0.576300,0.607410,0.369750,0.622710,0.687820,0.863940
7/2/20 4:00,0.821100,0.774520,0.754290,0.840480,0.859350,0.807330,0.700995,0.848130,0.898365,0.968590,0.974355,0.591600,0.443700,0.755140,0.698020,0.909940,0.497760,0.582930,0.380460,0.634440,0.699040,0.894200
7/2/20 5:00,0.831300,0.703120,0.690030,0.783360,0.778770,0.643620,0.676005,0.846090,0.859095,0.939520,0.914430,0.593640,0.470220,0.756160,0.725220,0.908155,0.403920,0.531420,0.387600,0.634950,0.702780,0.912220
7/2/20 6:00,0.803760,0.640560,0.666825,0.710940,0.609960,0.545700,0.673710,0.836910,0.778260,0.866490,0.743070,0.594660,0.495380,0.724880,0.729640,0.905860,0.317220,0.413100,0.385050,0.626280,0.710260,0.926500
7/2/20 7:00,0.758880,0.553520,0.655605,0.617100,0.442170,0.543150,0.670395,0.824160,0.683145,0.746385,0.585480,0.610980,0.573240,0.701080,0.751400,0.897345,0.266220,0.287640,0.382500,0.621180,0.714000,0.933980
7/2/20 8:00,0.700740,0.463420,0.647700,0.436560,0.337620,0.566100,0.646170,0.757860,0.554370,0.582420,0.461295,0.552840,0.598740,0.690540,0.733720,0.872100,0.170340,0.204000,0.393720,0.645660,0.734400,0.930580
7/2/20 9:00,0.481440,0.260440,0.452115,0.138720,0.170340,0.409530,0.459510,0.522240,0.332775,0.367710,0.316710,0.346290,0.411740,0.592620,0.844560,0.837420,0.087720,0.117810,0.399840,0.671670,0.753100,0.907800
7/2/20 10:00,0.341700,0.230180,0.434010,0.067320,0.140760,0.360570,0.326400,0.390660,0.230520,0.306255,0.287385,0.525300,0.571880,0.666740,0.903380,0.885615,0.167280,0.124440,0.405960,0.678810,0.759220,0.874480
7/2/20 11:00,0.352920,0.214200,0.459255,0.099960,0.191250,0.296820,0.337365,0.417690,0.216750,0.320535,0.358785,0.694620,0.775540,0.797640,0.915280,0.962115,0.268260,0.180540,0.398310,0.660450,0.750380,0.822800
7/2/20 12:00,0.177480,0.156060,0.373830,0.106080,0.173400,0.240720,0.297075,0.558960,0.210885,0.388875,0.444465,0.696150,0.841500,0.810560,0.937040,0.974865,0.292740,0.192270,0.378930,0.607920,0.731000,0.756160
7/2/20 13:00,0.151980,0.222020,0.387090,0.114240,0.234600,0.283560,0.311355,0.621180,0.276930,0.532440,0.524280,0.618120,0.848300,0.829600,0.949073,0.960840,0.261120,0.242250,0.352410,0.548760,0.722160,0.714680
7/2/20 14:00,0.224400,0.352580,0.465375,0.147900,0.335580,0.341700,0.349860,0.623220,0.390150,0.670395,0.583695,0.507450,0.818040,0.855100,0.931600,0.919785,0.189720,0.285600,0.332520,0.500310,0.708900,0.695640
7/2/20 15:00,0.355980,0.487220,0.554370,0.216240,0.429420,0.395760,0.381480,0.595680,0.491130,0.734145,0.616845,0.399330,0.776220,0.868020,0.908480,0.840990,0.131580,0.319260,0.339660,0.490110,0.709580,0.673880
7/2/20 16:00,0.494700,0.582080,0.614040,0.302940,0.506940,0.441150,0.388110,0.535500,0.546720,0.718335,0.537795,0.320790,0.708900,0.858160,0.881960,0.708390,0.089760,0.364140,0.378930,0.543150,0.723180,0.674900
7/2/20 17:00,0.585480,0.612340,0.608685,0.392700,0.532950,0.460530,0.378165,0.490620,0.563295,0.638010,0.451350,0.309060,0.672520,0.805800,0.808860,0.561255,0.091800,0.441150,0.472260,0.631890,0.760580,0.692240
7/2/20 18:00,0.644640,0.652800,0.622455,0.589560,0.640560,0.538560,0.423300,0.556920,0.674475,0.613020,0.444720,0.373830,0.693600,0.756500,0.708220,0.482460,0.294780,0.583950,0.586500,0.694620,0.800700,0.737800
7/2/20 19:00,0.661980,0.656880,0.632655,0.740520,0.714510,0.606900,0.483735,0.635460,0.724455,0.559725,0.402390,0.448800,0.693940,0.717400,0.612680,0.441660,0.532440,0.657900,0.656370,0.727260,0.818720,0.790500
7/2/20 20:00,0.617100,0.621180,0.634695,0.837420,0.727770,0.614550,0.511530,0.717060,0.721395,0.523260,0.342465,0.539580,0.690880,0.691560,0.550120,0.430185,0.620160,0.640050,0.701250,0.764490,0.828920,0.810220
7/2/20 21:00,0.593640,0.607240,0.646680,0.879240,0.698700,0.597210,0.527595,0.760410,0.706860,0.483735,0.267495,0.622200,0.701420,0.628320,0.484500,0.435795,0.579360,0.541620,0.736440,0.806310,0.817700,0.812600
7/2/20 22:00,0.595680,0.607240,0.649740,0.869040,0.671160,0.588030,0.560490,0.754800,0.704820,0.422535,0.202470,0.680850,0.672520,0.550120,0.440640,0.422280,0.570180,0.502350,0.760920,0.835890,0.789480,0.815660
7/2/20 23:00,0.612000,0.602480,0.640815,0.842520,0.656370,0.578340,0.591345,0.718590,0.712725,0.358020,0.147900,0.707880,0.621520,0.502180,0.361080,0.404940,0.486540,0.476850,0.769590,0.843030,0.742560,0.812940
7/3/20 0:00,0.627300,0.577660,0.625770,0.805800,0.647700,0.588030,0.608940,0.664530,0.712980,0.292485,0.115260,0.722160,0.633080,0.467840,0.319940,0.415140,0.419220,0.446760,0.766530,0.829770,0.689180,0.808520
7/3/20 1:00,0.616080,0.533800,0.612765,0.763980,0.630870,0.609960,0.634695,0.605880,0.697935,0.238935,0.108630,0.719610,0.632060,0.445060,0.306340,0.444720,0.415140,0.417690,0.763470,0.822120,0.633080,0.797980
7/3/20 2:00,0.572220,0.486540,0.595425,0.722160,0.598740,0.624240,0.645915,0.550800,0.663765,0.215985,0.122910,0.666570,0.621860,0.395080,0.298520,0.464355,0.403920,0.389130,0.744090,0.808860,0.567120,0.785740
7/3/20 3:00,0.523260,0.442340,0.580635,0.672180,0.550290,0.604860,0.617865,0.517650,0.618885,0.208845,0.143310,0.575790,0.606220,0.379100,0.298860,0.505920,0.384540,0.369750,0.717060,0.787440,0.510340,0.781320
7/3/20 4:00,0.478380,0.393380,0.577320,0.622200,0.478890,0.539070,0.554880,0.514590,0.561765,0.207060,0.145350,0.488580,0.581060,0.371960,0.293760,0.524790,0.361080,0.355470,0.699210,0.782340,0.496060,0.774520
7/3/20 5:00,0.429420,0.341700,0.579360,0.576300,0.405960,0.467670,0.496740,0.497760,0.495720,0.185895,0.157335,0.428400,0.539920,0.370260,0.282200,0.549780,0.320280,0.333540,0.695640,0.790500,0.519520,0.774180
7/3/20 6:00,0.365160,0.286960,0.578850,0.516120,0.333030,0.404940,0.442680,0.465630,0.426870,0.158355,0.117300,0.401880,0.440300,0.344420,0.271320,0.559215,0.325380,0.298860,0.702270,0.798150,0.571540,0.751060
7/3/20 7:00,0.280500,0.231880,0.587265,0.465120,0.260100,0.366690,0.402645,0.430440,0.353430,0.133110,0.076755,0.401880,0.360400,0.317220,0.240040,0.547995,0.329460,0.264690,0.718080,0.806310,0.624580,0.714680
7/3/20 8:00,0.197880,0.195840,0.605880,0.415140,0.193290,0.375870,0.385560,0.321810,0.276420,0.117300,0.051255,0.344250,0.272340,0.304300,0.242420,0.521220,0.270300,0.227970,0.737970,0.813450,0.658920,0.676600
7/3/20 9:00,0.079560,0.126480,0.440640,0.166260,0.071400,0.248880,0.272340,0.106590,0.091800,0.057375,0.033150,0.251430,0.184280,0.264180,0.263500,0.395250,0.137700,0.137700,0.747660,0.801210,0.659260,0.640900
7/3/20 10:00,0.012240,0.054400,0.252705,0.090780,0.017850,0.097920,0.200175,0.089760,0.061455,0.050235,0.042075,0.297330,0.266220,0.350880,0.441660,0.577575,0.251940,0.094350,0.776730,0.767550,0.643960,0.616760
7/3/20 11:00,0.073440,0.216580,0.628320,0.248880,0.094860,0.355470,0.520710,0.195330,0.133875,0.187680,0.112455,0.403410,0.424320,0.570860,0.605880,0.677790,0.542640,0.145350,0.811920,0.705840,0.618120,0.582420
7/3/20 12:00,0.195840,0.310760,0.749445,0.236640,0.158610,0.529890,0.745110,0.203490,0.164475,0.278205,0.262140,0.482970,0.598740,0.678300,0.646680,0.660195,0.666060,0.172380,0.820080,0.611490,0.597040,0.527000
7/3/20 13:00,0.240720,0.356320,0.785145,0.284580,0.220830,0.639030,0.838185,0.260610,0.228480,0.361590,0.352155,0.571200,0.718420,0.733380,0.666400,0.653310,0.706860,0.196350,0.807840,0.529890,0.588540,0.465120
7/3/20 14:00,0.299880,0.435540,0.836910,0.368220,0.309060,0.745110,0.885360,0.362610,0.330480,0.439875,0.360570,0.636480,0.785060,0.771800,0.680340,0.653565,0.689520,0.232050,0.789480,0.486030,0.608260,0.410040
7/3/20 15:00,0.382500,0.546720,0.888420,0.470220,0.412590,0.824670,0.882555,0.494700,0.431970,0.489345,0.368220,0.662490,0.803760,0.795260,0.686460,0.658410,0.613020,0.286110,0.798150,0.442680,0.631040,0.356660
7/3/20 16:00,0.466140,0.650420,0.921825,0.539580,0.516630,0.860880,0.822630,0.617100,0.497505,0.513570,0.355215,0.647700,0.767720,0.786080,0.692580,0.635460,0.457980,0.356490,0.835380,0.384030,0.641240,0.316540
7/3/20 17:00,0.532440,0.712300,0.912900,0.552840,0.574260,0.846090,0.779790,0.704310,0.513060,0.523260,0.354450,0.655350,0.692580,0.735760,0.695980,0.564825,0.431460,0.405960,0.870570,0.341700,0.645660,0.306340
7/3/20 18:00,0.582420,0.760920,0.907035,0.598740,0.681870,0.860880,0.818805,0.829260,0.617865,0.597465,0.425595,0.764490,0.629340,0.729300,0.705160,0.576300,0.369240,0.465120,0.888420,0.348330,0.655860,0.349180
7/3/20 19:00,0.599760,0.814300,0.921315,0.687480,0.781320,0.882300,0.850680,0.865980,0.701760,0.673965,0.460530,0.788970,0.518160,0.709920,0.717400,0.577575,0.249900,0.499290,0.869550,0.278970,0.656540,0.439960
7/3/20 20:00,0.542640,0.819740,0.924120,0.759900,0.833850,0.926160,0.865980,0.841500,0.743070,0.728535,0.499035,0.772650,0.459680,0.691560,0.726240,0.516375,0.226440,0.515100,0.825690,0.225930,0.651440,0.517480
7/3/20 21:00,0.457980,0.827560,0.903210,0.798660,0.873630,0.965430,0.883320,0.790500,0.734145,0.736695,0.556410,0.699210,0.426360,0.697000,0.734400,0.405960,0.220320,0.543660,0.770610,0.269280,0.661300,0.556580
7/3/20 22:00,0.417180,0.853740,0.871080,0.801720,0.896580,0.973080,0.830790,0.708900,0.710940,0.734655,0.524535,0.636480,0.392020,0.703800,0.739160,0.315435,0.230520,0.564570,0.714000,0.326400,0.681020,0.576300
7/3/20 23:00,0.457980,0.873460,0.808860,0.777240,0.906270,0.907290,0.781575,0.617610,0.720375,0.771120,0.447015,0.598230,0.381820,0.690540,0.716040,0.288660,0.256020,0.580380,0.675240,0.381990,0.699720,0.588880
7/4/20 0:00,0.570180,0.855780,0.766785,0.721140,0.929220,0.800190,0.733890,0.572730,0.767805,0.763725,0.434520,0.607920,0.399840,0.677620,0.678980,0.318495,0.282540,0.593640,0.657900,0.491640,0.716380,0.601460
7/4/20 1:00,0.695640,0.807160,0.745620,0.690540,0.906780,0.706350,0.694620,0.572220,0.829005,0.737715,0.436560,0.594150,0.414800,0.622540,0.613700,0.380460,0.308040,0.599250,0.646680,0.638520,0.720460,0.635800
7/4/20 2:00,0.780300,0.733380,0.716295,0.768060,0.830790,0.693600,0.659685,0.572730,0.876180,0.780555,0.452880,0.564060,0.437240,0.595340,0.546380,0.462060,0.301920,0.582420,0.637500,0.782340,0.709240,0.715360
7/4/20 3:00,0.795600,0.674220,0.641580,0.816000,0.751740,0.620160,0.597210,0.581400,0.889440,0.813195,0.441405,0.523260,0.456280,0.544340,0.486880,0.538815,0.348840,0.573240,0.631890,0.860880,0.688500,0.800700
7/4/20 4:00,0.775200,0.597720,0.572475,0.785400,0.637500,0.551820,0.541365,0.607410,0.854760,0.752250,0.402135,0.461550,0.452880,0.501500,0.510000,0.623730,0.382500,0.530910,0.676770,0.882300,0.677960,0.852720
7/4/20 5:00,0.748680,0.548080,0.534990,0.770100,0.546720,0.513060,0.458745,0.680850,0.794835,0.766020,0.348330,0.418200,0.521560,0.512040,0.531760,0.694365,0.395760,0.521730,0.748680,0.892500,0.688840,0.895900
7/4/20 6:00,0.648720,0.470220,0.511275,0.719100,0.504900,0.457980,0.410550,0.745110,0.739755,0.723435,0.307020,0.396780,0.593640,0.515100,0.527340,0.723435,0.421260,0.508980,0.786420,0.897600,0.717740,0.932280
7/4/20 7:00,0.510000,0.392360,0.468435,0.593640,0.408510,0.398310,0.338895,0.768570,0.672690,0.661725,0.273105,0.483480,0.614040,0.508300,0.531420,0.725220,0.469200,0.471240,0.828750,0.905760,0.757860,0.957100
7/4/20 8:00,0.432480,0.315860,0.398820,0.510000,0.355470,0.315180,0.250410,0.703290,0.634695,0.592110,0.222105,0.548760,0.607920,0.452880,0.488920,0.694875,0.455940,0.431460,0.877200,0.916470,0.796280,0.972740
7/4/20 9:00,0.334560,0.223380,0.257805,0.557940,0.338130,0.237150,0.185130,0.745110,0.680085,0.518415,0.166515,0.633930,0.622200,0.349860,0.460020,0.652035,0.481440,0.391680,0.914940,0.931770,0.835380,0.980013
7/4/20 10:00,0.385560,0.306000,0.230265,0.745620,0.476340,0.243270,0.227715,0.837930,0.731850,0.409785,0.137700,0.774180,0.660620,0.365500,0.536860,0.702780,0.757860,0.554370,0.940440,0.949620,0.868700,0.984640
7/4/20 11:00,0.503880,0.497420,0.448035,0.711960,0.657390,0.427380,0.335070,0.831300,0.758625,0.351135,0.141780,0.878220,0.648720,0.415140,0.515440,0.744855,0.864960,0.751740,0.945030,0.963900,0.909160,0.984640
7/4/20 12:00,0.459000,0.482460,0.548505,0.625260,0.630360,0.571710,0.455940,0.788460,0.743835,0.416925,0.168810,0.904740,0.606900,0.473960,0.495720,0.759900,0.918000,0.770100,0.940440,0.972570,0.955400,0.977973
7/4/20 13:00,0.386580,0.446080,0.518160,0.575280,0.612000,0.545700,0.509745,0.753270,0.740775,0.541620,0.205020,0.891990,0.580380,0.505580,0.515440,0.754800,0.936360,0.769080,0.937380,0.982770,0.988040,0.957573
7/4/20 14:00,0.326400,0.421260,0.482460,0.547740,0.606390,0.513060,0.544680,0.744090,0.751740,0.614550,0.263670,0.883320,0.593640,0.535500,0.541620,0.767295,0.932280,0.750720,0.941970,0.990420,0.991367,0.918133
7/4/20 15:00,0.316200,0.406640,0.466140,0.540600,0.599250,0.496230,0.564315,0.757350,0.759135,0.644895,0.293760,0.879750,0.610300,0.551140,0.553860,0.799170,0.899640,0.716040,0.951660,0.992660,0.979807,0.852513
7/4/20 16:00,0.340680,0.397460,0.450075,0.551820,0.566100,0.479400,0.547740,0.772650,0.744090,0.632910,0.280500,0.866490,0.589900,0.536180,0.520880,0.825180,0.816000,0.661980,0.961550,0.993680,0.958727,0.767720
7/4/20 17:00,0.379440,0.386920,0.377400,0.558960,0.492150,0.446250,0.522240,0.743580,0.663255,0.536775,0.219045,0.807840,0.537200,0.492320,0.530740,0.843540,0.689520,0.600780,0.965430,0.994700,0.934927,0.721140
7/4/20 18:00,0.429420,0.408680,0.376890,0.571200,0.489600,0.542640,0.658920,0.730320,0.608685,0.513570,0.209355,0.810390,0.563380,0.519520,0.642600,0.880515,0.666060,0.616080,0.966450,0.996740,0.930713,0.769080
7/4/20 19:00,0.442680,0.439280,0.414885,0.573240,0.543660,0.660450,0.747150,0.745110,0.616590,0.505665,0.228225,0.796620,0.601460,0.563720,0.655520,0.904230,0.616080,0.620160,0.963900,0.996540,0.936360,0.851020
7/4/20 20:00,0.421260,0.441320,0.472515,0.551820,0.607410,0.717570,0.758370,0.750720,0.639285,0.484755,0.259845,0.773670,0.656200,0.640900,0.720800,0.908820,0.536520,0.619650,0.961860,0.997050,0.943500,0.940100
7/4/20 21:00,0.388620,0.413100,0.532185,0.514080,0.649740,0.708900,0.733125,0.750210,0.647955,0.470475,0.309825,0.754290,0.641240,0.664360,0.772820,0.908565,0.556920,0.594660,0.962570,0.991640,0.944180,0.984093
7/4/20 22:00,0.358020,0.365500,0.574005,0.492660,0.649740,0.669630,0.697170,0.707880,0.630360,0.470985,0.360315,0.729300,0.580380,0.668440,0.800700,0.916215,0.551820,0.580890,0.962570,0.981440,0.949280,0.992253
7/4/20 23:00,0.361080,0.327420,0.589815,0.498780,0.607920,0.613020,0.661215,0.639540,0.599760,0.463845,0.366690,0.673200,0.514760,0.683400,0.813960,0.910860,0.503880,0.549270,0.948290,0.968490,0.968320,0.988040
7/5/20 0:00,0.375360,0.325380,0.579870,0.536520,0.558450,0.550800,0.619905,0.560490,0.576300,0.433755,0.387600,0.580890,0.459680,0.673200,0.807160,0.904995,0.433500,0.537540,0.911370,0.952680,0.985113,0.983280
7/5/20 1:00,0.370260,0.367540,0.550290,0.588540,0.510510,0.514080,0.562785,0.493170,0.559725,0.380715,0.395760,0.508470,0.410040,0.641920,0.819060,0.900150,0.372300,0.524790,0.860880,0.938910,0.992933,0.980353
7/5/20 2:00,0.341700,0.408680,0.519180,0.600780,0.466650,0.496740,0.468180,0.448800,0.547740,0.396015,0.401115,0.474300,0.409700,0.633420,0.781320,0.900405,0.323340,0.500310,0.820590,0.939930,0.995313,0.976613
7/5/20 3:00,0.327420,0.441660,0.480420,0.569160,0.449310,0.509490,0.373320,0.426360,0.560235,0.447015,0.382500,0.439620,0.444040,0.618120,0.748340,0.881535,0.300900,0.488070,0.778770,0.951660,0.995993,0.976273
7/5/20 4:00,0.323340,0.463080,0.432225,0.536520,0.442170,0.481440,0.281010,0.412080,0.551310,0.505410,0.330225,0.413100,0.433840,0.592960,0.701420,0.869040,0.280500,0.496740,0.728280,0.962370,0.995993,0.976613
7/5/20 5:00,0.315180,0.468520,0.380970,0.481440,0.429930,0.426360,0.232050,0.409530,0.522240,0.447015,0.282540,0.391170,0.400180,0.556580,0.658920,0.857055,0.258060,0.515610,0.684420,0.965630,0.995107,0.979673
7/5/20 6:00,0.289680,0.464100,0.311100,0.406980,0.399330,0.350880,0.213180,0.392700,0.449820,0.412080,0.257550,0.358530,0.377400,0.524280,0.630020,0.844305,0.242760,0.487560,0.655350,0.963390,0.993273,0.985320
7/5/20 7:00,0.255000,0.442680,0.239445,0.329460,0.345270,0.324360,0.216240,0.363630,0.351390,0.328440,0.271320,0.330480,0.345440,0.467500,0.550120,0.830025,0.237660,0.471750,0.636480,0.961860,0.989873,0.988720
7/5/20 8:00,0.228480,0.403920,0.196605,0.246840,0.287130,0.285090,0.256785,0.263670,0.272850,0.277950,0.224655,0.298350,0.319600,0.388620,0.464440,0.807330,0.187680,0.433500,0.620670,0.962880,0.986473,0.988380
7/5/20 9:00,0.137700,0.269280,0.197625,0.094860,0.185130,0.263670,0.272085,0.107100,0.195075,0.234855,0.199155,0.328950,0.299880,0.324020,0.413100,0.767805,0.056100,0.340680,0.587520,0.962880,0.982053,0.987700
7/5/20 10:00,0.132600,0.375700,0.223635,0.109140,0.208590,0.208080,0.241485,0.187680,0.262140,0.207570,0.205275,0.352410,0.335920,0.359720,0.465120,0.825945,0.030600,0.395250,0.561000,0.958290,0.978653,0.986340
7/5/20 11:00,0.335580,0.485520,0.292995,0.228480,0.285090,0.173400,0.222615,0.312120,0.383520,0.235875,0.244035,0.339660,0.308040,0.350200,0.499800,0.828240,0.062220,0.425340,0.555390,0.948600,0.974233,0.984640
7/5/20 12:00,0.324360,0.452200,0.360570,0.211140,0.284580,0.289680,0.338130,0.269790,0.401370,0.336345,0.308805,0.319260,0.264860,0.322320,0.469200,0.811920,0.025500,0.396780,0.542640,0.936870,0.969813,0.983280
7/5/20 13:00,0.314160,0.417180,0.332520,0.208080,0.256020,0.328440,0.407490,0.246840,0.375105,0.411315,0.345270,0.331500,0.265880,0.281180,0.418880,0.798150,0.007140,0.331500,0.532440,0.922080,0.962673,0.980220
7/5/20 14:00,0.315180,0.385560,0.295800,0.222360,0.236640,0.297330,0.378165,0.261630,0.372300,0.439620,0.328950,0.377400,0.279140,0.239020,0.333880,0.769335,0.003060,0.262650,0.521730,0.896070,0.948053,0.973420
7/5/20 15:00,0.321300,0.356320,0.275910,0.240720,0.226950,0.275400,0.351390,0.290190,0.380715,0.421005,0.295035,0.402900,0.279480,0.204000,0.248200,0.725730,0.002040,0.202980,0.506430,0.865980,0.926973,0.961860
7/5/20 16:00,0.336600,0.333540,0.277695,0.262140,0.230010,0.272340,0.331755,0.314160,0.391170,0.414885,0.231795,0.411570,0.264860,0.183600,0.166600,0.639540,0.001020,0.184620,0.480420,0.849660,0.903853,0.952340
7/5/20 17:00,0.358020,0.304300,0.281520,0.315180,0.222360,0.283050,0.326400,0.338640,0.381990,0.368985,0.218790,0.444210,0.245480,0.180880,0.118660,0.524280,0.004080,0.217260,0.450840,0.853740,0.878220,0.948393
7/5/20 18:00,0.410040,0.298180,0.329205,0.469200,0.271830,0.382500,0.413355,0.460530,0.451860,0.401370,0.299370,0.548250,0.298520,0.219980,0.153340,0.508980,0.017340,0.311610,0.444210,0.871080,0.853400,0.948053
7/5/20 19:00,0.495720,0.337620,0.364650,0.617100,0.337110,0.465630,0.477870,0.599250,0.512805,0.384795,0.320280,0.578340,0.332180,0.224060,0.170680,0.502095,0.056100,0.386580,0.465120,0.885870,0.835380,0.944653
7/5/20 20:00,0.528360,0.359720,0.350115,0.670140,0.377910,0.488070,0.512295,0.674220,0.547995,0.358020,0.337110,0.564060,0.353600,0.196520,0.195840,0.511275,0.098940,0.453390,0.481440,0.904230,0.835040,0.947373
7/5/20 21:00,0.553860,0.376040,0.320025,0.678300,0.402390,0.469200,0.517395,0.689520,0.568140,0.326655,0.326655,0.527340,0.323000,0.185980,0.228140,0.453135,0.120360,0.488070,0.483990,0.913920,0.850680,0.950773
7/5/20 22:00,0.597720,0.397800,0.291210,0.635460,0.421260,0.448290,0.499290,0.669120,0.590580,0.301665,0.304470,0.481950,0.277440,0.171020,0.260440,0.447270,0.138720,0.428910,0.496740,0.905760,0.869720,0.951453
7/5/20 23:00,0.634440,0.417180,0.276930,0.594660,0.428400,0.434010,0.460530,0.632910,0.599760,0.292995,0.280755,0.443190,0.257040,0.162860,0.265200,0.434775,0.213180,0.342720,0.541110,0.891480,0.888420,0.948733
7/6/20 0:00,0.644640,0.426360,0.279735,0.562020,0.424320,0.427380,0.427125,0.591600,0.588540,0.276930,0.243270,0.398820,0.234940,0.180540,0.229500,0.401115,0.307020,0.331500,0.589560,0.885870,0.897260,0.941593
7/6/20 1:00,0.620160,0.416840,0.294015,0.540600,0.409530,0.432480,0.404940,0.564060,0.534480,0.269280,0.197625,0.352410,0.185300,0.205360,0.211140,0.369750,0.339660,0.346290,0.620670,0.890460,0.904740,0.930240
7/6/20 2:00,0.572220,0.394400,0.316710,0.522240,0.402390,0.459510,0.413865,0.551820,0.489855,0.264180,0.157845,0.309570,0.126820,0.213180,0.191420,0.360315,0.268260,0.352920,0.639540,0.891990,0.901340,0.916300
7/6/20 3:00,0.532440,0.358020,0.339405,0.495720,0.404430,0.497760,0.434010,0.552840,0.452370,0.263160,0.110160,0.275910,0.103700,0.214540,0.167280,0.370005,0.259080,0.366690,0.663000,0.891990,0.896580,0.904060
7/6/20 4:00,0.501840,0.325040,0.342720,0.483480,0.403920,0.515610,0.423555,0.540090,0.412080,0.253725,0.074970,0.254490,0.105400,0.207060,0.146540,0.385560,0.270300,0.368730,0.693600,0.884850,0.888420,0.900320
7/6/20 5:00,0.488580,0.308720,0.314160,0.502860,0.393210,0.471750,0.336855,0.490110,0.366180,0.223635,0.053040,0.242250,0.117300,0.181220,0.140760,0.426360,0.271320,0.361590,0.714000,0.872610,0.873460,0.904740
7/6/20 6:00,0.511020,0.310420,0.258570,0.521220,0.373320,0.381990,0.231285,0.404940,0.343485,0.161670,0.041820,0.232560,0.140760,0.129880,0.147560,0.428910,0.300900,0.345270,0.724710,0.853740,0.852040,0.896580
7/6/20 7:00,0.539580,0.327080,0.189975,0.518160,0.347310,0.278970,0.148410,0.336090,0.320535,0.105315,0.033915,0.213690,0.159460,0.092140,0.139400,0.415905,0.336600,0.321300,0.723690,0.827220,0.823820,0.892840
7/6/20 8:00,0.576300,0.362440,0.139230,0.491640,0.315180,0.183090,0.092055,0.228480,0.278205,0.065790,0.025500,0.153000,0.156060,0.060180,0.126480,0.394230,0.290700,0.277440,0.711960,0.801720,0.794240,0.886720
7/6/20 9:00,0.434520,0.245140,0.076755,0.306000,0.162690,0.081090,0.053040,0.118830,0.137955,0.044625,0.014790,0.047940,0.064600,0.019040,0.096560,0.329460,0.107100,0.153510,0.673200,0.783870,0.770780,0.875500
7/6/20 10:00,0.495720,0.245140,0.051510,0.418200,0.172890,0.041310,0.053040,0.185640,0.203745,0.035445,0.018360,0.028560,0.046580,0.009520,0.116960,0.428910,0.095880,0.139230,0.656880,0.776730,0.762960,0.862240
7/6/20 11:00,0.588540,0.345100,0.086190,0.492660,0.252450,0.090270,0.081090,0.151470,0.232050,0.029325,0.025245,0.014280,0.025160,0.014280,0.130220,0.508725,0.088740,0.196860,0.633420,0.779280,0.766360,0.842860
7/6/20 12:00,0.532440,0.312800,0.114240,0.441660,0.238680,0.163200,0.142290,0.110160,0.196605,0.026265,0.026775,0.005610,0.013600,0.019720,0.116620,0.513060,0.049980,0.195840,0.606390,0.790500,0.769760,0.816000
7/6/20 13:00,0.478380,0.289680,0.149940,0.400860,0.231540,0.194820,0.169575,0.083640,0.172125,0.043605,0.041820,0.005100,0.005780,0.051000,0.096560,0.490875,0.029580,0.194820,0.603840,0.803760,0.763980,0.783360
7/6/20 14:00,0.426360,0.271660,0.173145,0.365160,0.234090,0.226440,0.182580,0.083640,0.162435,0.074205,0.065535,0.006120,0.003060,0.066980,0.076840,0.465885,0.023460,0.194820,0.599250,0.798150,0.739840,0.745960
7/6/20 15:00,0.394740,0.272680,0.196860,0.367200,0.258060,0.260100,0.200430,0.097920,0.168045,0.103020,0.095370,0.006630,0.003060,0.078540,0.062900,0.445485,0.030600,0.202470,0.607410,0.775710,0.704820,0.709920
7/6/20 16:00,0.399840,0.299880,0.226185,0.412080,0.303450,0.292740,0.212925,0.117300,0.188955,0.142800,0.112710,0.007140,0.004080,0.092480,0.048960,0.405705,0.057120,0.215730,0.616080,0.749190,0.669460,0.686800
7/6/20 17:00,0.427380,0.343740,0.259335,0.472260,0.357000,0.320790,0.226695,0.145860,0.240210,0.228735,0.135405,0.026010,0.011900,0.121040,0.043520,0.353430,0.125460,0.255510,0.605880,0.721140,0.637840,0.693940
7/6/20 18:00,0.543660,0.478380,0.349350,0.606900,0.495720,0.386070,0.256785,0.193290,0.396780,0.350370,0.180540,0.072420,0.042500,0.153000,0.060520,0.351900,0.302940,0.354450,0.581400,0.676770,0.608940,0.728960
7/6/20 19:00,0.695640,0.626620,0.419475,0.710940,0.616080,0.396270,0.294525,0.238680,0.555390,0.385560,0.189210,0.114240,0.081260,0.158440,0.064940,0.388110,0.333540,0.397800,0.538050,0.630870,0.570520,0.758880
7/6/20 20:00,0.785400,0.706180,0.433755,0.734400,0.679320,0.358020,0.333285,0.282540,0.664020,0.371790,0.206805,0.149430,0.117980,0.150620,0.079220,0.416670,0.225420,0.396270,0.512550,0.616080,0.549440,0.792880
7/6/20 21:00,0.825180,0.737460,0.409020,0.734400,0.691560,0.304980,0.353175,0.328950,0.712725,0.341190,0.227715,0.191760,0.151980,0.138380,0.120020,0.431205,0.132600,0.382500,0.505920,0.623220,0.544000,0.821100
